City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Andenes,NO,69.3143,16.1194,35.58,80,90,11.5,light rain
699,Kirakira,SB,-10.4544,161.9205,84.45,81,99,10.8,moderate rain
700,Santa Cruz De La Palma,ES,28.6835,-17.7642,66.34,68,90,5.75,overcast clouds
701,Amla,IN,21.9333,78.1167,68.27,48,46,3.89,scattered clouds
702,Pho Chai,TH,16.3283,103.7703,82.09,49,20,17.13,few clouds
703,Ust-Barguzin,RU,53.45,108.9833,23.36,67,100,13.24,overcast clouds
704,Khani,GE,41.9563,42.9566,42.37,41,63,7.92,broken clouds
705,Dickinson,US,29.4608,-95.0513,55.98,83,0,5.3,clear sky
706,San Antonio,US,29.4241,-98.4936,52.97,58,0,4.65,clear sky
707,Havelock,US,34.8791,-76.9013,46.94,78,0,5.01,clear sky
708,Katherine,AU,-14.4667,132.2667,100.72,32,7,8.05,clear sky
709,Kyra,RU,49.5776,111.9753,18.48,54,75,2.55,broken clouds
710,Bela,IN,25.9333,81.9833,65.28,43,2,1.21,clear sky
711,Mundra,IN,22.85,69.7333,73.8,39,0,9.69,clear sky
712,Beringovskiy,RU,63.05,179.3167,-4.31,98,100,10.96,light snow
713,Luanshya,ZM,-13.1367,28.4166,66.31,52,80,4.61,broken clouds
714,Bila Krynytsya,UA,50.6398,29.4704,34.03,94,100,6.24,light rain
715,Moissala,TD,8.3404,17.7663,71.58,31,31,3.38,scattered clouds
